STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,UNIT_MEASURE,Unit of measure,DECIMALS,Decimals
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CYP,Cyprus,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2023,,2.941666603,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CYP,Cyprus,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2023,,3.299999952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CYP,Cyprus,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2018,,2.583333254,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CYP,Cyprus,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2023,,1.394123912,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CYP,Cyprus,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2023,,1.707692266,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CYP,Cyprus,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2023,,1.080555558,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CYP,Cyprus,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2023,,0.70244056,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CYP,Cyprus,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2023,,0.964507282,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CYP,Cyprus,TFI,Barriers to trade facilitation,A,Annual,2023,,0.642814338,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CYP,Cyprus,TARIFFS,Tariff barriers,A,Annual,2023,,0.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,PMR,Product market regulation,A,Annual,2023,,2.201166749,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,STATE_INVOL,Distortions induced by state involvement,A,Annual,2023,,2.380972147,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2023,,1.223958373,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2023,,1.305555582,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,INVOL_BUSINESS,Involvement in business operations,A,Annual,2023,,2.293958187,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,PRICE,Retail price controls and regulation,A,Annual,2023,,3,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2023,,2.941176414,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2023,,1.334656119,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2023,,1.899999976,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,REGULATIONS,Regulations impact evaluation,A,Annual,2023,,3.625,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2023,,3.650000095,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2023,,3.599999905,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2023,,2.021361351,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2023,,0.868749976,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2023,,1.237499952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2023,,0.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2023,,2.881921768,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2023,,2.753205061,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2023,,3.010638237,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2023,,2.313412666,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2023,,1.693115592,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,TFI,Barriers to trade facilitation,A,Annual,2023,,1.747122288,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,IDN,Indonesia,TARIFFS,Tariff barriers,A,Annual,2023,,3.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,PMR,Product market regulation,A,Annual,2023,,1.814722657,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,STATE_INVOL,Distortions induced by state involvement,A,Annual,2023,,1.578997612,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2023,,0.991327763,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2023,,1.710526347,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,INVOL_BUSINESS,Involvement in business operations,A,Annual,2023,,1.320665002,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,PRICE,Retail price controls and regulation,A,Annual,2023,,0.800000012,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2023,,1.636363626,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2023,,2.379629612,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2023,,0.466666669,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,REGULATIONS,Regulations impact evaluation,A,Annual,2023,,2.424999952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2023,,1.399999976,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2023,,3.450000048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2023,,2.050447702,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2023,,2.981250048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2023,,1.962499976,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2023,,4,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2023,,2.372367144,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2023,,2.467948675,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2023,,2.276785612,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2023,,0.797726214,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2023,,0.964507282,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,TFI,Barriers to trade facilitation,A,Annual,2023,,0.9286713,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,MLT,Malta,TARIFFS,Tariff barriers,A,Annual,2023,,0.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,PMR,Product market regulation,A,Annual,2023,,1.325027227,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,STATE_INVOL,Distortions induced by state involvement,A,Annual,2023,,1.028667092,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2023,,1.281140327,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2023,,2.00526309,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,INVOL_BUSINESS,Involvement in business operations,A,Annual,2023,,1.429861069,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,PRICE,Retail price controls and regulation,A,Annual,2023,,1.055555582,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2023,,2.625,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2023,,0.722222209,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2023,,1.316666722,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,REGULATIONS,Regulations impact evaluation,A,Annual,2023,,0.375,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2023,,0,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2023,,0.75,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2023,,1.621387362,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2023,,2.275000095,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2023,,2.799999952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2023,,1.75,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2023,,2.139556646,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2023,,1.858974338,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2023,,2.420138836,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2023,,0.449605346,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2023,,0.052499998,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,TFI,Barriers to trade facilitation,A,Annual,2023,,1.296316028,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,PER,Peru,TARIFFS,Tariff barriers,A,Annual,2023,,0,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,PMR,Product market regulation,A,Annual,2023,,2.787025213,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,STATE_INVOL,Distortions induced by state involvement,A,Annual,2023,,2.722666979,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2023,,2.05439806,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2023,,2.777777672,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,INVOL_BUSINESS,Involvement in business operations,A,Annual,2023,,1.96360302,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,PRICE,Retail price controls and regulation,A,Annual,2023,,1.647058845,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2023,,1.882352948,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2023,,1.825000048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2023,,2.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,REGULATIONS,Regulations impact evaluation,A,Annual,2023,,4.150000095,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2023,,2.900000095,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2023,,5.400000095,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2023,,2.851383448,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2023,,3.456249952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2023,,1.412500024,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2023,,5.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2023,,3.321527958,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2023,,3.733333349,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2023,,2.909722328,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2023,,1.776372671,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2023,,0.204575002,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,TFI,Barriers to trade facilitation,A,Annual,2023,,1.124542832,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,ZAF,South Africa,TARIFFS,Tariff barriers,A,Annual,2023,,4,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BGR,Bulgaria,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2018,,2.131578922,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BGR,Bulgaria,INVOL_BUSINESS,Involvement in business operations,A,Annual,2018,,1.671105623,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BGR,Bulgaria,PRICE,Retail price controls and regulation,A,Annual,2018,,2.444444418,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,BGR,Bulgaria,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2018,,1.352941155,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
